variant_name,prediction,seed,compat_N,well_mixed,payoff_preset,payoff_T,payoff_R,payoff_P,payoff_S,evolution_on,mutation_rate,fermi_k,evolution_interval,dunbar_limit,vision_radius,end_cycle,share_TFT,share_ALLC,share_ALLD,share_FTFT,share_TF2T,share_GRIM,share_WSLS,d_share,exploit_last_window,payoff_ALLD,payoff_TFT,payoff_all,known_partners,distinct_partners,exceeding_dunbar,fixated,stabilized,stabilized_at,nb_character_changes
S1_P3_wellmixed,P3,744720527,200,True,weak_PD,1.6,1.0,0.0,0.0,False,0.0,0.5,100,50,30,20000,0.7999999999999999,0.0,0.19999999999999998,0.0,0.0,0.0,0.0,0.22797751622161852,0.2629135959061386,1.0546948870402268,0.7988076902101009,0.8499851295761259,50.0,199.0,1.0,False,True,11000,0
S1_P3_wellmixed,P3,381425458,200,True,weak_PD,1.6,1.0,0.0,0.0,False,0.0,0.5,100,50,30,20000,0.7999999999999999,0.0,0.19999999999999998,0.0,0.0,0.0,0.0,0.22965876289324907,0.26302210026292916,1.0549434813437952,0.7989436976799857,0.8501436544127474,50.0,199.0,1.0,False,True,11000,0
S1_P3_wellmixed,P3,1620985466,200,True,weak_PD,1.6,1.0,0.0,0.0,False,0.0,0.5,100,50,30,20000,0.7999999999999999,0.0,0.19999999999999998,0.0,0.0,0.0,0.0,0.22868655594552098,0.2635911001317163,1.0545990727718493,0.7989907577075317,0.8501124207203947,50.0,199.0,1.0,False,True,11000,0
S1_P3_wellmixed,P3,686818433,200,True,snowdrift,4.0,3.0,0.0,2.0,False,0.0,0.5,100,50,30,20000,0.7999999999999999,0.0,0.19999999999999998,0.0,0.0,0.0,0.0,0.22955580821121094,0.26373326194677693,2.63466767151903,2.7264738525331857,2.7081126163303546,50.0,199.0,1.0,False,True,11000,0
S1_P3_wellmixed,P3,2121129191,200,True,snowdrift,4.0,3.0,0.0,2.0,False,0.0,0.5,100,50,30,20000,0.7999999999999999,0.0,0.19999999999999998,0.0,0.0,0.0,0.0,0.23058323088427662,0.2629793510324484,2.634848866455022,2.7261050581426507,2.707853819805125,50.0,199.0,1.0,False,True,11000,0
S1_P3_wellmixed,P3,744720527,200,True,snowdrift,4.0,3.0,0.0,2.0,False,0.0,0.5,100,50,30,20000,0.7999999999999999,0.0,0.19999999999999998,0.0,0.0,0.0,0.0,0.22797751622161852,0.2629135959061386,2.636737217601768,2.726037127665721,2.7081771456529307,50.0,199.0,1.0,False,True,11000,0
S1_P12_space,P1P2,2121129191,200,False,PD_classic,9.0,5.0,1.0,0.0,True,0.0,0.5,100,0,30,20000,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.2986553171525175,0.0,1.2986553171525175,58.96,58.96,0.0,True,True,11000,391
S1_P12_space,P1P2,686818433,200,False,PD_classic,9.0,5.0,1.0,0.0,True,0.0,0.5,100,0,30,20000,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.3352962137666433,0.0,1.3352962137666433,60.39,60.39,0.0,True,True,13000,345
S1_P12_space,P1P2,744720527,200,False,PD_classic,9.0,5.0,1.0,0.0,True,0.0,0.5,100,0,30,20000,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.277876602456138,0.0,1.277876602456138,60.4,60.4,0.0,True,True,12000,357
S1_P12_space,P1P2,381425458,200,False,PD_classic,9.0,5.0,1.0,0.0,True,0.0,0.5,100,0,30,20000,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.393380795800894,0.0,1.393380795800894,60.59,60.59,0.0,True,True,14000,422
S1_P3_wellmixed,P3,381425458,200,True,snowdrift,4.0,3.0,0.0,2.0,False,0.0,0.5,100,50,30,20000,0.7999999999999999,0.0,0.19999999999999998,0.0,0.0,0.0,0.0,0.22965876289324907,0.26302210026292916,2.6373587033606896,2.7265172151245114,2.708685512771748,50.0,199.0,1.0,False,True,11000,0
S1_P12_space,P1P2,1620985466,200,False,PD_classic,9.0,5.0,1.0,0.0,True,0.0,0.5,100,0,30,20000,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.325167075498597,0.0,1.325167075498597,60.87,60.87,0.0,True,True,12000,393
S1_P12_space,P1P2,2121129191,200,False,weak_PD,1.6,1.0,0.0,0.0,True,0.0,0.5,100,0,30,20000,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.12580834228420298,0.0,0.12580834228420298,59.51,59.51,0.0,True,True,18000,651
S1_P3_wellmixed,P3,1620985466,200,True,snowdrift,4.0,3.0,0.0,2.0,False,0.0,0.5,100,50,30,20000,0.7999999999999999,0.0,0.19999999999999998,0.0,0.0,0.0,0.0,0.22868655594552098,0.2635911001317163,2.6364976819308237,2.726561887505151,2.708549046390285,50.0,199.0,1.0,False,True,11000,0
S1_P12_space,P1P2,686818433,200,False,weak_PD,1.6,1.0,0.0,0.0,True,0.0,0.5,100,0,30,20000,0.0195,0.0,0.9804999999999999,0.0,0.0,0.0,0.0,0.99928015436944,0.001374255611543747,0.14255304768542662,0.13051428977658142,0.14237246631679398,59.25,59.25,0.0,False,False,-1,790
S1_P12_space,P1P2,744720527,200,False,weak_PD,1.6,1.0,0.0,0.0,True,0.0,0.5,100,0,30,20000,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.12267259488955068,0.0,0.12267259488955068,59.9,59.9,0.0,True,True,18000,770
S1_P12_space,P1P2,381425458,200,False,weak_PD,1.6,1.0,0.0,0.0,True,0.0,0.5,100,0,30,20000,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.13457519815637722,0.0,0.13457519815637722,60.31,60.31,0.0,True,True,18000,749
S1_P12_space,P1P2,1620985466,200,False,weak_PD,1.6,1.0,0.0,0.0,True,0.0,0.5,100,0,30,20000,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.11559732209720763,0.0,0.11559732209720763,59.52,59.52,0.0,True,True,15000,624
S1_P12_space,P1P2,2121129191,200,False,snowdrift,4.0,3.0,0.0,2.0,True,0.0,0.5,100,0,30,20000,0.06799999999999999,0.0,0.905,0.009999999999999998,0.016999999999999998,0.0,0.0,0.9685311776345985,0.014588859416445624,0.694075742642621,0.8902788432708603,0.7151118080376697,58.6,58.6,0.0,False,False,-1,1288
S1_P12_space,P1P2,686818433,200,False,snowdrift,4.0,3.0,0.0,2.0,True,0.0,0.5,100,0,30,20000,0.0,0.0,0.9270000000000002,0.05500000000000001,0.01,0.008000000000000002,0.0,0.9832505829406311,0.03260869565217391,0.7972463481871785,0.0,0.8051172009907431,58.82,58.82,0.0,False,False,-1,1210
S1_P12_space,P1P2,744720527,200,False,snowdrift,4.0,3.0,0.0,2.0,True,0.0,0.5,100,0,30,20000,0.0,0.0,0.883,0.0,0.07999999999999999,0.03699999999999999,0.0,0.9569927385552462,0.044563279857397504,0.7704636642403785,0.0,0.77516398627639,59.3,59.3,0.0,False,False,-1,1361
S1_P12_space,P1P2,381425458,200,False,snowdrift,4.0,3.0,0.0,2.0,True,0.0,0.5,100,0,30,20000,0.0,0.0,0.9015000000000001,0.0625,0.016500000000000004,0.011,0.0085,0.9618555436764693,0.047069681587448085,0.8977253470329852,0.0,0.9056284460834659,59.1,59.1,0.0,False,False,-1,1420
S1_P12_space,P1P2,1620985466,200,False,snowdrift,4.0,3.0,0.0,2.0,True,0.0,0.5,100,0,30,20000,0.0355,0.0,0.9644999999999999,0.0,0.0,0.0,0.0,0.9880682257355424,0.009286618826509076,0.6817640604052012,0.6089244212935505,0.678486276645177,60.17,60.17,0.0,False,False,-1,1248
S1_P12_space,P1P2,2121129191,200,False,PD_classic,9.0,5.0,1.0,0.0,True,0.01,0.5,100,0,30,20000,0.006999999999999999,0.016500000000000004,0.9065,0.0045,0.025,0.018,0.0225,0.9711167983547048,0.05287569573283859,1.4860546673563433,0.0,1.4981979207256546,60.64,60.64,0.0,False,False,-1,1147
S1_P12_space,P1P2,686818433,200,False,PD_classic,9.0,5.0,1.0,0.0,True,0.01,0.5,100,0,30,20000,0.0155,0.009999999999999998,0.8825,0.030000000000000006,0.014500000000000002,0.03899999999999999,0.0085,0.9674347056080814,0.0405040504050405,1.5772190869658433,1.6406413771432495,1.5918503274997449,59.4,59.4,0.0,False,False,-1,1279
S1_P12_space,P1P2,744720527,200,False,PD_classic,9.0,5.0,1.0,0.0,True,0.01,0.5,100,0,30,20000,0.007000000000000001,0.005,0.9315000000000001,0.011,0.03450000000000001,0.004999999999999999,0.006,0.9891609090059497,0.022381756756756757,1.5132266851200307,1.30869708994709,1.513346180353874,58.78,58.78,0.0,False,False,-1,1152
S1_P12_space,P1P2,381425458,200,False,PD_classic,9.0,5.0,1.0,0.0,True,0.01,0.5,100,0,30,20000,0.017,0.014499999999999999,0.8930000000000001,0.030000000000000006,0.0215,0.018,0.006,0.9701800296356169,0.04902789518174133,1.5168701270174687,1.5133891537384183,1.5168919125908058,59.55,59.55,0.0,False,False,-1,1177
S1_P12_space,P1P2,1620985466,200,False,PD_classic,9.0,5.0,1.0,0.0,True,0.01,0.5,100,0,30,20000,0.025999999999999995,0.008000000000000002,0.9145000000000001,0.0095,0.014000000000000002,0.009999999999999998,0.018,0.9714735900207675,0.04995766299745978,1.4733380937902214,1.35617293662428,1.4716624932096987,58.78,58.78,0.0,False,False,-1,1113
S1_P12_space,P1P2,2121129191,200,False,weak_PD,1.6,1.0,0.0,0.0,True,0.01,0.5,100,0,30,20000,0.0615,0.022,0.764,0.026500000000000003,0.05199999999999999,0.051500000000000004,0.0225,0.9083677188515875,0.11890243902439024,0.19980629390939317,0.2255355309794471,0.19897222596643896,60.62,60.62,0.0,False,False,-1,1730
S1_P12_space,P1P2,686818433,200,False,weak_PD,1.6,1.0,0.0,0.0,True,0.01,0.5,100,0,30,20000,0.06949999999999999,0.01,0.8240000000000001,0.06100000000000001,0.014500000000000002,0.0205,0.0005,0.9565953325247356,0.06521739130434782,0.19034065403057376,0.20866664932234136,0.19212770710266108,61.43,61.43,0.0,False,False,-1,1621
S1_P12_space,P1P2,744720527,200,False,weak_PD,1.6,1.0,0.0,0.0,True,0.01,0.5,100,0,30,20000,0.0715,0.016000000000000004,0.8119999999999999,0.034999999999999996,0.038,0.013000000000000001,0.014500000000000002,0.9322996983450276,0.0813240702901512,0.22943486431712568,0.21852029764607583,0.22720946113325574,59.49,59.49,0.0,False,False,-1,1728
S1_P12_space,P1P2,381425458,200,False,weak_PD,1.6,1.0,0.0,0.0,True,0.01,0.5,100,0,30,20000,0.07999999999999999,0.008500000000000002,0.791,0.054000000000000006,0.023999999999999997,0.0245,0.017999999999999995,0.9343403849492858,0.06555269922879177,0.2199143553783039,0.22580178609660154,0.22292176266562952,59.39,59.39,0.0,False,False,-1,1666
S1_P12_space,P1P2,1620985466,200,False,weak_PD,1.6,1.0,0.0,0.0,True,0.01,0.5,100,0,30,20000,0.09699999999999999,0.016500000000000004,0.7659999999999999,0.052000000000000005,0.025999999999999995,0.024499999999999994,0.018,0.9409165507437622,0.07733443027560674,0.21796534329340403,0.18213512776030913,0.21721663846360442,61.81,61.81,0.0,False,False,-1,1703
S1_P12_space,P1P2,2121129191,200,False,snowdrift,4.0,3.0,0.0,2.0,True,0.01,0.5,100,0,30,20000,0.06150000000000001,0.027000000000000003,0.6915000000000001,0.125,0.03649999999999999,0.022000000000000002,0.0365,0.8352357635110408,0.13217678645187939,1.2992392972755462,1.2851210572004639,1.3339692906089484,59.69,59.69,0.0,False,False,-1,2355
S1_P12_space,P1P2,686818433,200,False,snowdrift,4.0,3.0,0.0,2.0,True,0.01,0.5,100,0,30,20000,0.11299999999999999,0.0605,0.466,0.11850000000000001,0.142,0.028000000000000004,0.072,0.664704566704219,0.16335030078667284,1.39017516467668,1.4672634083641065,1.4508064156057643,59.19,59.19,0.0,False,False,-1,2685
S1_P12_space,P1P2,744720527,200,False,snowdrift,4.0,3.0,0.0,2.0,True,0.01,0.5,100,0,30,20000,0.08449999999999998,0.026500000000000003,0.5619999999999999,0.1275,0.049,0.092,0.058499999999999996,0.7308241609331942,0.14458333333333334,1.3454468689869576,1.358916252793981,1.353573629516505,60.64,60.64,0.0,False,False,-1,2386
S1_P12_space,P1P2,381425458,200,False,snowdrift,4.0,3.0,0.0,2.0,True,0.01,0.5,100,0,30,20000,0.06600000000000002,0.022,0.604,0.06799999999999999,0.061999999999999986,0.1385,0.039500000000000014,0.8278627080808292,0.1545827633378933,1.4816366553063949,1.4594292064535475,1.5037187004252461,58.79,58.79,0.0,False,False,-1,2455
S1_P12_space,P1P2,1620985466,200,False,snowdrift,4.0,3.0,0.0,2.0,True,0.01,0.5,100,0,30,20000,0.09749999999999999,0.032999999999999995,0.6684999999999999,0.06400000000000002,0.06700000000000002,0.0345,0.0355,0.8411383862321558,0.1497605572485851,1.458468644263352,1.601720226626257,1.4881974287270414,60.49,60.49,0.0,False,False,-1,2527
S1_P3_space,P3,2121129191,200,False,PD_classic,9.0,5.0,1.0,0.0,False,0.0,0.5,100,0,30,20000,0.7999999999999999,0.0,0.19999999999999998,0.0,0.0,0.0,0.0,0.330676121868205,0.03234880450070324,1.8644711202874484,4.163066414032478,3.703347355283472,59.79,59.79,0.0,False,False,-1,0
S1_P3_space,P3,686818433,200,False,PD_classic,9.0,5.0,1.0,0.0,False,0.0,0.5,100,0,30,20000,0.7999999999999999,0.0,0.19999999999999998,0.0,0.0,0.0,0.0,0.3438922332263158,0.03130841121495327,1.8422888580027872,4.183713849280748,3.7154288510251567,58.12,58.12,0.0,False,False,-1,0
S1_P3_space,P3,744720527,200,False,PD_classic,9.0,5.0,1.0,0.0,False,0.0,0.5,100,0,30,20000,0.7999999999999999,0.0,0.19999999999999998,0.0,0.0,0.0,0.0,0.3004661283115091,0.02483598875351453,1.8415791995736994,4.208695189366754,3.735271991408143,59.69,59.69,0.0,False,False,-1,0
S1_P3_space,P3,381425458,200,False,PD_classic,9.0,5.0,1.0,0.0,False,0.0,0.5,100,0,30,20000,0.7999999999999999,0.0,0.19999999999999998,0.0,0.0,0.0,0.0,0.3352873764488215,0.029333333333333333,1.8401597505238574,4.13112503999141,3.6729319820979005,59.82,59.82,0.0,False,False,-1,0
S1_P3_space,P3,1620985466,200,False,PD_classic,9.0,5.0,1.0,0.0,False,0.0,0.5,100,0,30,20000,0.7999999999999999,0.0,0.19999999999999998,0.0,0.0,0.0,0.0,0.32844442174114763,0.0343558282208589,1.8337050631198468,4.219282457839268,3.742166978895383,60.31,60.31,0.0,False,False,-1,0
S1_P3_space,P3,2121129191,200,False,weak_PD,1.6,1.0,0.0,0.0,False,0.0,0.5,100,0,30,20000,0.7999999999999999,0.0,0.19999999999999998,0.0,0.0,0.0,0.0,0.330676121868205,0.03234880450070324,0.17289422405748966,0.7976025883045171,0.6726609154551115,59.79,59.79,0.0,False,False,-1,0
S1_P3_space,P3,686818433,200,False,weak_PD,1.6,1.0,0.0,0.0,False,0.0,0.5,100,0,30,20000,0.7999999999999999,0.0,0.19999999999999998,0.0,0.0,0.0,0.0,0.3438922332263158,0.03130841121495327,0.16845777160055747,0.8023589398813897,0.6755787062252232,58.12,58.12,0.0,False,False,-1,0
S1_P3_space,P3,744720527,200,False,weak_PD,1.6,1.0,0.0,0.0,False,0.0,0.5,100,0,30,20000,0.7999999999999999,0.0,0.19999999999999998,0.0,0.0,0.0,0.0,0.3004661283115091,0.02483598875351453,0.16831583991473992,0.8084796309451157,0.6804468727390399,59.69,59.69,0.0,False,False,-1,0
S1_P3_space,P3,381425458,200,False,weak_PD,1.6,1.0,0.0,0.0,False,0.0,0.5,100,0,30,20000,0.7999999999999999,0.0,0.19999999999999998,0.0,0.0,0.0,0.0,0.3352873764488215,0.029333333333333333,0.1680319501047713,0.7896618820009292,0.6653358956216977,59.82,59.82,0.0,False,False,-1,0
S1_P3_space,P3,1620985466,200,False,weak_PD,1.6,1.0,0.0,0.0,False,0.0,0.5,100,0,30,20000,0.7999999999999999,0.0,0.19999999999999998,0.0,0.0,0.0,0.0,0.32844442174114763,0.0343558282208589,0.16674101262396945,0.8113293801640495,0.6824117066560336,60.31,60.31,0.0,False,False,-1,0
S1_P3_space,P3,2121129191,200,False,snowdrift,4.0,3.0,0.0,2.0,False,0.0,0.5,100,0,30,20000,0.7999999999999999,0.0,0.19999999999999998,0.0,0.0,0.0,0.0,0.330676121868205,0.03234880450070324,0.4322355601437242,2.447495643284732,2.0444436266565305,59.79,59.79,0.0,False,False,-1,0
S1_P3_space,P3,686818433,200,False,snowdrift,4.0,3.0,0.0,2.0,False,0.0,0.5,100,0,30,20000,0.7999999999999999,0.0,0.19999999999999998,0.0,0.0,0.0,0.0,0.3438922332263158,0.03130841121495327,0.42114442900139365,2.458520640133796,2.0510453979073158,58.12,58.12,0.0,False,False,-1,0
S1_P3_space,P3,744720527,200,False,snowdrift,4.0,3.0,0.0,2.0,False,0.0,0.5,100,0,30,20000,0.7999999999999999,0.0,0.19999999999999998,0.0,0.0,0.0,0.0,0.3004661283115091,0.02483598875351453,0.42078959978684966,2.4758855616627695,2.0648663692875857,59.69,59.69,0.0,False,False,-1,0
S1_P3_space,P3,381425458,200,False,snowdrift,4.0,3.0,0.0,2.0,False,0.0,0.5,100,0,30,20000,0.7999999999999999,0.0,0.19999999999999998,0.0,0.0,0.0,0.0,0.3352873764488215,0.029333333333333333,0.42007987526192836,2.4240306220273977,2.0232404726743045,59.82,59.82,0.0,False,False,-1,0
S1_P3_space,P3,1620985466,200,False,snowdrift,4.0,3.0,0.0,2.0,False,0.0,0.5,100,0,30,20000,0.7999999999999999,0.0,0.19999999999999998,0.0,0.0,0.0,0.0,0.32844442174114763,0.0343558282208589,0.41685253155992374,2.486058266126005,2.0722171192127883,60.31,60.31,0.0,False,False,-1,0
S1_P3_space,P3,2121129191,200,False,PD_classic,9.0,5.0,1.0,0.0,False,0.0,0.5,100,5,30,20000,0.7999999999999999,0.0,0.19999999999999998,0.0,0.0,0.0,0.0,0.3159484379927092,0.061415846225972806,2.2794807565092134,4.150037859871165,3.775926439198774,5.0,59.79,1.0,False,False,-1,0
S1_P3_space,P3,686818433,200,False,PD_classic,9.0,5.0,1.0,0.0,False,0.0,0.5,100,5,30,20000,0.7999999999999999,0.0,0.19999999999999998,0.0,0.0,0.0,0.0,0.3278739116108791,0.06355140186915888,2.2537138000474712,4.171124314584179,3.7876422116768373,5.0,58.12,1.0,False,False,-1,0
S1_P3_space,P3,744720527,200,False,PD_classic,9.0,5.0,1.0,0.0,False,0.0,0.5,100,5,30,20000,0.7999999999999999,0.0,0.19999999999999998,0.0,0.0,0.0,0.0,0.28605394466082873,0.05388940955951265,2.248373074217499,4.196487486736498,3.806864604232698,5.0,59.69,1.0,False,False,-1,0
S1_P3_space,P3,381425458,200,False,PD_classic,9.0,5.0,1.0,0.0,False,0.0,0.5,100,5,30,20000,0.7999999999999999,0.0,0.19999999999999998,0.0,0.0,0.0,0.0,0.32162591645663385,0.05688888888888889,2.259864790395215,4.117632931425027,3.7460793032190636,5.0,59.82,1.0,False,False,-1,0
S1_P3_space,P3,1620985466,200,False,PD_classic,9.0,5.0,1.0,0.0,False,0.0,0.5,100,5,30,20000,0.7999999999999999,0.0,0.19999999999999998,0.0,0.0,0.0,0.0,0.3162231816571942,0.05848670756646217,2.2492021115419325,4.20650641283088,3.8150455525730878,5.0,60.31,1.0,False,False,-1,0
S1_P3_space,P3,2121129191,200,False,weak_PD,1.6,1.0,0.0,0.0,False,0.0,0.5,100,5,30,20000,0.7999999999999999,0.0,0.19999999999999998,0.0,0.0,0.0,0.0,0.3159484379927092,0.061415846225972806,0.2558961513018424,0.7976025883045171,0.6892613009039821,5.0,59.79,1.0,False,False,-1,0
S1_P3_space,P3,686818433,200,False,weak_PD,1.6,1.0,0.0,0.0,False,0.0,0.5,100,5,30,20000,0.7999999999999999,0.0,0.19999999999999998,0.0,0.0,0.0,0.0,0.3278739116108791,0.06355140186915888,0.2507427600094939,0.8023589398813897,0.6920357039070106,5.0,58.12,1.0,False,False,-1,0
S1_P3_space,P3,744720527,200,False,weak_PD,1.6,1.0,0.0,0.0,False,0.0,0.5,100,5,30,20000,0.7999999999999999,0.0,0.19999999999999998,0.0,0.0,0.0,0.0,0.28605394466082873,0.05388940955951265,0.24967461484349968,0.8084796309451157,0.6967186277247925,5.0,59.69,1.0,False,False,-1,0
S1_P3_space,P3,381425458,200,False,weak_PD,1.6,1.0,0.0,0.0,False,0.0,0.5,100,5,30,20000,0.7999999999999999,0.0,0.19999999999999998,0.0,0.0,0.0,0.0,0.32162591645663385,0.05688888888888889,0.2519729580790426,0.7896618820009292,0.682124097216552,5.0,59.82,1.0,False,False,-1,0
S1_P3_space,P3,1620985466,200,False,weak_PD,1.6,1.0,0.0,0.0,False,0.0,0.5,100,5,30,20000,0.7999999999999999,0.0,0.19999999999999998,0.0,0.0,0.0,0.0,0.3162231816571942,0.05848670756646217,0.24984042230838638,0.8113293801640495,0.6990315885929167,5.0,60.31,1.0,False,False,-1,0
S1_P3_space,P3,2121129191,200,False,snowdrift,4.0,3.0,0.0,2.0,False,0.0,0.5,100,5,30,20000,0.7999999999999999,0.0,0.19999999999999998,0.0,0.0,0.0,0.0,0.3159484379927092,0.061415846225972806,0.6397403782546068,2.473552751607359,2.1067902769368088,5.0,59.79,1.0,False,False,-1,0
S1_P3_space,P3,686818433,200,False,snowdrift,4.0,3.0,0.0,2.0,False,0.0,0.5,100,5,30,20000,0.7999999999999999,0.0,0.19999999999999998,0.0,0.0,0.0,0.0,0.3278739116108791,0.06355140186915888,0.6268569000237356,2.483699709526935,2.1123311476262954,5.0,58.12,1.0,False,False,-1,0
S1_P3_space,P3,744720527,200,False,snowdrift,4.0,3.0,0.0,2.0,False,0.0,0.5,100,5,30,20000,0.7999999999999999,0.0,0.19999999999999998,0.0,0.0,0.0,0.0,0.28605394466082873,0.05388940955951265,0.6241865371087498,2.5003009669232763,2.125078080960371,5.0,59.69,1.0,False,False,-1,0
S1_P3_space,P3,381425458,200,False,snowdrift,4.0,3.0,0.0,2.0,False,0.0,0.5,100,5,30,20000,0.7999999999999999,0.0,0.19999999999999998,0.0,0.0,0.0,0.0,0.32162591645663385,0.05688888888888889,0.6299323951976074,2.451014839160168,2.0867983503676553,5.0,59.82,1.0,False,False,-1,0
S1_P3_space,P3,1620985466,200,False,snowdrift,4.0,3.0,0.0,2.0,False,0.0,0.5,100,5,30,20000,0.7999999999999999,0.0,0.19999999999999998,0.0,0.0,0.0,0.0,0.3162231816571942,0.05848670756646217,0.6246010557709667,2.511610356142788,2.134208496068422,5.0,60.31,1.0,False,False,-1,0
S1_P3_space,P3,2121129191,200,False,PD_classic,9.0,5.0,1.0,0.0,False,0.0,0.5,100,15,30,20000,0.7999999999999999,0.0,0.19999999999999998,0.0,0.0,0.0,0.0,0.32205722487905536,0.04922644163150492,2.032377463821287,4.157855019221317,3.732759508141311,15.0,59.79,1.0,False,False,-1,0
S1_P3_space,P3,686818433,200,False,PD_classic,9.0,5.0,1.0,0.0,False,0.0,0.5,100,15,30,20000,0.7999999999999999,0.0,0.19999999999999998,0.0,0.0,0.0,0.0,0.3362805698807618,0.04719626168224299,2.0054364548042254,4.178735907434661,3.744076016908574,15.0,58.12,1.0,False,False,-1,0
S1_P3_space,P3,744720527,200,False,PD_classic,9.0,5.0,1.0,0.0,False,0.0,0.5,100,15,30,20000,0.7999999999999999,0.0,0.19999999999999998,0.0,0.0,0.0,0.0,0.29424702704513483,0.03748828491096532,2.0073246446346618,4.203732824890768,3.764451188839548,15.0,59.69,1.0,False,False,-1,0
S1_P3_space,P3,381425458,200,False,PD_classic,9.0,5.0,1.0,0.0,False,0.0,0.5,100,15,30,20000,0.7999999999999999,0.0,0.19999999999999998,0.0,0.0,0.0,0.0,0.3275604315075756,0.04488888888888889,2.0264086515058186,4.125129115957725,3.7053850230673437,15.0,59.82,1.0,False,False,-1,0
S1_P3_space,P3,1620985466,200,False,PD_classic,9.0,5.0,1.0,0.0,False,0.0,0.5,100,15,30,20000,0.7999999999999999,0.0,0.19999999999999998,0.0,0.0,0.0,0.0,0.3222798272013275,0.04621676891615542,2.0018633828927297,4.214142651223493,3.77168679755734,15.0,60.31,1.0,False,False,-1,0
S1_P3_space,P3,2121129191,200,False,weak_PD,1.6,1.0,0.0,0.0,False,0.0,0.5,100,15,30,20000,0.7999999999999999,0.0,0.19999999999999998,0.0,0.0,0.0,0.0,0.32205722487905536,0.04922644163150492,0.20647549276425736,0.7976025883045171,0.6793771691964655,15.0,59.79,1.0,False,False,-1,0
S1_P3_space,P3,686818433,200,False,weak_PD,1.6,1.0,0.0,0.0,False,0.0,0.5,100,15,30,20000,0.7999999999999999,0.0,0.19999999999999998,0.0,0.0,0.0,0.0,0.3362805698807618,0.04719626168224299,0.20108729096084488,0.8023589398813897,0.6821046100972805,15.0,58.12,1.0,False,False,-1,0
S1_P3_space,P3,744720527,200,False,weak_PD,1.6,1.0,0.0,0.0,False,0.0,0.5,100,15,30,20000,0.7999999999999999,0.0,0.19999999999999998,0.0,0.0,0.0,0.0,0.29424702704513483,0.03748828491096532,0.20146492892693216,0.8084796309451157,0.6870766905414789,15.0,59.69,1.0,False,False,-1,0
S1_P3_space,P3,381425458,200,False,weak_PD,1.6,1.0,0.0,0.0,False,0.0,0.5,100,15,30,20000,0.7999999999999999,0.0,0.19999999999999998,0.0,0.0,0.0,0.0,0.3275604315075756,0.04488888888888889,0.20528173030116365,0.7896618820009292,0.6727858516609757,15.0,59.82,1.0,False,False,-1,0
S1_P3_space,P3,1620985466,200,False,weak_PD,1.6,1.0,0.0,0.0,False,0.0,0.5,100,15,30,20000,0.7999999999999999,0.0,0.19999999999999998,0.0,0.0,0.0,0.0,0.3222798272013275,0.04621676891615542,0.20037267657854582,0.8113293801640495,0.689138039446949,15.0,60.31,1.0,False,False,-1,0
S1_P3_space,P3,2121129191,200,False,snowdrift,4.0,3.0,0.0,2.0,False,0.0,0.5,100,15,30,20000,0.7999999999999999,0.0,0.19999999999999998,0.0,0.0,0.0,0.0,0.32205722487905536,0.04922644163150492,0.5161887319106438,2.457918432907057,2.0695724927077745,15.0,59.79,1.0,False,False,-1,0
S1_P3_space,P3,686818433,200,False,snowdrift,4.0,3.0,0.0,2.0,False,0.0,0.5,100,15,30,20000,0.7999999999999999,0.0,0.19999999999999998,0.0,0.0,0.0,0.0,0.3362805698807618,0.04719626168224299,0.5027182274021125,2.468476523825967,2.075324864541196,15.0,58.12,1.0,False,False,-1,0
S1_P3_space,P3,744720527,200,False,snowdrift,4.0,3.0,0.0,2.0,False,0.0,0.5,100,15,30,20000,0.7999999999999999,0.0,0.19999999999999998,0.0,0.0,0.0,0.0,0.29424702704513483,0.03748828491096532,0.5036623223173308,2.4858102906147423,2.089380696955261,15.0,59.69,1.0,False,False,-1,0
S1_P3_space,P3,381425458,200,False,snowdrift,4.0,3.0,0.0,2.0,False,0.0,0.5,100,15,30,20000,0.7999999999999999,0.0,0.19999999999999998,0.0,0.0,0.0,0.0,0.3275604315075756,0.04488888888888889,0.5132043257529095,2.4360224700947715,2.0514588412263994,15.0,59.82,1.0,False,False,-1,0
S1_P3_space,P3,1620985466,200,False,snowdrift,4.0,3.0,0.0,2.0,False,0.0,0.5,100,15,30,20000,0.7999999999999999,0.0,0.19999999999999998,0.0,0.0,0.0,0.0,0.3222798272013275,0.04621676891615542,0.500931691446365,2.4963378793575584,2.0972566417753193,15.0,60.31,1.0,False,False,-1,0
